codigo,componente,anos,organizacao_tipo,unidade_tematica,campos_atuacao,pratica_linguagem,eixo,objetos_conhecimento,texto,vigencia_status,fonte_localizador,fonte_localizador_pdf
EF15LP11,ef-comp-lp,1 | 2 | 3 | 4 | 5,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-oralidade,,ef-comp-lp-oc-caracteristicas-da-conversacao-espontanea,"Reconhecer características da conversação espontânea presencial, respeitando os turnos de fala, selecionando e utilizando, durante a conversação, formas de tratamento adequadas, de acordo com a situação e a posição do interlocutor.",vigente,"aba Língua Portuguesa, linha 59","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 97"
EF15LP12,ef-comp-lp,1 | 2 | 3 | 4 | 5,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-oralidade,,ef-comp-lp-oc-aspectos-nao-linguisticos-paralinguisticos-no-ato-da-fala,"Atribuir significado a aspectos não linguísticos (paralinguísticos) observados na fala, como direção do olhar, riso, gestos, movimentos da cabeça (de concordância ou discordância), expressão corporal, tom de voz.",vigente,"aba Língua Portuguesa, linha 60","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 97"
EF15LP13,ef-comp-lp,1 | 2 | 3 | 4 | 5,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-oralidade,,ef-comp-lp-oc-relato-oral-registro-formal-e-informal,"Identificar finalidades da interação oral em diferentes contextos comunicativos (solicitar informações, apresentar opiniões, informar, relatar experiências etc.).",vigente,"aba Língua Portuguesa, linha 61","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 97"
EF15LP14,ef-comp-lp,1 | 2 | 3 | 4 | 5,campo_pratica,,ef-comp-lp-catu-campo-da-vida-cotidiana,ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,,ef-comp-lp-oc-leitura-de-imagens-em-narrativas-visuais,"Construir o sentido de histórias em quadrinhos e tirinhas, relacionando imagens e palavras e interpretando recursos gráficos (tipos de balões, de letras, onomatopeias).",vigente,"aba Língua Portuguesa, linha 62","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 99"
EF15LP15,ef-comp-lp,1 | 2 | 3 | 4 | 5,campo_pratica,,ef-comp-lp-catu-campo-artistico-literario,ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,,ef-comp-lp-oc-formacao-do-leitor-literario,"Reconhecer que os textos literários fazem parte do mundo do imaginário e apresentam uma dimensão lúdica, de encantamento, valorizando-os, em sua diversidade cultural, como patrimônio artístico da humanidade.",vigente,"aba Língua Portuguesa, linha 63","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 99"
EF15LP16,ef-comp-lp,1 | 2 | 3 | 4 | 5,campo_pratica,,ef-comp-lp-catu-campo-artistico-literario,ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,,ef-comp-lp-oc-leitura-colaborativa-e-autonoma,"Ler e compreender, em colaboração com os colegas e com a ajuda do professor e, mais tarde, de maneira autônoma, textos narrativos de maior porte como contos (populares, de fadas, acumulativos, de assombração etc.) e crônicas.",vigente,"aba Língua Portuguesa, linha 64","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 99"
EF15LP17,ef-comp-lp,1 | 2 | 3 | 4 | 5,campo_pratica,,ef-comp-lp-catu-campo-artistico-literario,ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,,ef-comp-lp-oc-apreciacao-estetica-estilo,"Apreciar poemas visuais e concretos, observando efeitos de sentido criados pelo formato do texto na página, distribuição e diagramação das letras, pelas ilustrações e por outros efeitos visuais.",vigente,"aba Língua Portuguesa, linha 65","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 99"
EF15LP18,ef-comp-lp,1 | 2 | 3 | 4 | 5,campo_pratica,,ef-comp-lp-catu-campo-artistico-literario,ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,,ef-comp-lp-oc-formacao-do-leitor-literario-leitura-multissemiotica,Relacionar texto com ilustrações e outros recursos gráficos.,vigente,"aba Língua Portuguesa, linha 66","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 99"
EF15LP19,ef-comp-lp,1 | 2 | 3 | 4 | 5,campo_pratica,,ef-comp-lp-catu-campo-artistico-literario,ef-comp-lp-prat-oralidade,,ef-comp-lp-oc-contagem-de-historias,"Recontar oralmente, com e sem apoio de imagem, textos literários lidos pelo professor.",vigente,"aba Língua Portuguesa, linha 67","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 99"
EF02LP01,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-escrita-compartilhada-e-autonoma,,ef-comp-lp-oc-construcao-do-sistema-alfabetico-convencoes-da-escrita,"Utilizar, ao produzir o texto, grafia correta de palavras conhecidas ou com estruturas silábicas já dominadas, letras maiúsculas em início de frases e em substantivos próprios, segmentação entre as palavras, ponto final, ponto de interrogação e ponto de exclamação.",vigente,"aba Língua Portuguesa, linha 68","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 101"
EF02LP02,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-alfabetizacao,,ef-comp-lp-oc-construcao-do-sistema-alfabetico-e-da-ortografia,"Segmentar palavras em sílabas e remover e substituir sílabas iniciais, mediais ou finais para criar novas palavras.",vigente,"aba Língua Portuguesa, linha 69","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 101"
EF02LP03,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-alfabetizacao,,ef-comp-lp-oc-construcao-do-sistema-alfabetico-e-da-ortografia,"Ler e escrever palavras com correspondências regulares diretas entre letras e fonemas (f, v, t, d, p, b) e correspondências regulares contextuais (c e q; e e o, em posição átona em final de palavra).",vigente,"aba Língua Portuguesa, linha 70","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 101"
EF02LP04,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-alfabetizacao,,ef-comp-lp-oc-construcao-do-sistema-alfabetico-e-da-ortografia,"Ler e escrever corretamente palavras com sílabas CV, V, CVC, CCV, identificando que existem vogais em todas as sílabas.",vigente,"aba Língua Portuguesa, linha 71","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 103"
EF02LP05,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-alfabetizacao,,ef-comp-lp-oc-construcao-do-sistema-alfabetico-e-da-ortografia,"Ler e escrever corretamente palavras com marcas de nasalidade (til, m, n).",vigente,"aba Língua Portuguesa, linha 72","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 103"
EF02LP06,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-alfabetizacao,,ef-comp-lp-oc-conhecimento-do-alfabeto-do-portugues-do-brasil,Perceber o princípio acrofônico que opera nos nomes das letras do alfabeto.,vigente,"aba Língua Portuguesa, linha 73","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 103"
EF02LP07,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-alfabetizacao,,ef-comp-lp-oc-conhecimento-das-diversas-grafias-do-alfabeto-acentuacao,"Escrever palavras, frases, textos curtos nas formas imprensa e cursiva.",vigente,"aba Língua Portuguesa, linha 74","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 103"
EF02LP08,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-alfabetizacao,,ef-comp-lp-oc-segmentacao-de-palavras-classificacao-de-palavras-por-numero-de-silabas,Segmentar corretamente as palavras ao escrever frases e textos.,vigente,"aba Língua Portuguesa, linha 75","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 103"
EF02LP09,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-alfabetizacao,,ef-comp-lp-oc-pontuacao,"Usar adequadamente ponto final, ponto de interrogação e ponto de exclamação.",vigente,"aba Língua Portuguesa, linha 76","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 103"
EF02LP10,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-alfabetizacao,,ef-comp-lp-oc-sinonimia-e-antonimia-morfologia-pontuacao,"Identificar sinônimos de palavras de texto lido, determinando a diferença de sentido entre eles, e formar antônimos de palavras encontradas em texto lido pelo acréscimo do prefixo de negação in-/im-.",vigente,"aba Língua Portuguesa, linha 77","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 103"
EF02LP11,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-todos-os-campos-de-atuacao,ef-comp-lp-prat-analise-linguistica-semiotica-alfabetizacao,,ef-comp-lp-oc-morfologia,Formar o aumentativo e o diminutivo de palavras com os sufixos -ão e -inho/-zinho.,vigente,"aba Língua Portuguesa, linha 78","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 103"
EF02LP12,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-da-vida-cotidiana,ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,,ef-comp-lp-oc-compreensao-em-leitura,"Ler e compreender com certa autonomia cantigas, letras de canção, dentre outros gêneros do campo da vida cotidiana, considerando a situação comunicativa e o tema/assunto do texto e relacionando sua forma de organização à sua finalidade.",vigente,"aba Língua Portuguesa, linha 79","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 105"
EF02LP13,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-da-vida-cotidiana,ef-comp-lp-prat-escrita-compartilhada-e-autonoma,,ef-comp-lp-oc-escrita-autonoma-e-compartilhada,"Planejar e produzir bilhetes e cartas, em meio impresso e/ou digital, dentre outros gêneros do campo da vida cotidiana, considerando a situação comunicativa e o tema/assunto/finalidade do texto.",vigente,"aba Língua Portuguesa, linha 80","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 105"
EF02LP14,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-da-vida-cotidiana,ef-comp-lp-prat-escrita-compartilhada-e-autonoma,,ef-comp-lp-oc-escrita-autonoma-e-compartilhada,"Planejar e produzir pequenos relatos de observação de processos, de fatos, de experiências pessoais, mantendo as características do gênero, considerando a situação comunicativa e o tema/assunto do texto.",vigente,"aba Língua Portuguesa, linha 81","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 105"
EF02LP15,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-da-vida-cotidiana,ef-comp-lp-prat-oralidade,,ef-comp-lp-oc-producao-de-texto-oral,"Cantar cantigas e canções, obedecendo ao ritmo e à melodia.",vigente,"aba Língua Portuguesa, linha 82","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 105"
EF02LP16,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-da-vida-cotidiana,ef-comp-lp-prat-analise-linguistica-semiotica-alfabetizacao,,ef-comp-lp-oc-forma-de-composicao-do-texto,"Identificar e reproduzir, em bilhetes, recados, avisos, cartas, e-mails, receitas (modo de fazer), relatos (digitais ou impressos), a formatação e diagramação específica de cada um desses gêneros.",vigente,"aba Língua Portuguesa, linha 83","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 107"
EF02LP17,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-da-vida-cotidiana,ef-comp-lp-prat-analise-linguistica-semiotica-alfabetizacao,,ef-comp-lp-oc-forma-de-composicao-do-texto,"Identificar e reproduzir, em relatos de experiências pessoais, a sequência dos fatos, utilizando expressões que marquem a passagem do tempo (“antes”, “depois”, “ontem”, “hoje”, “amanhã”, “outro dia”, “antigamente”, “há muito tempo” etc.), e o nível de informatividade necessário.",vigente,"aba Língua Portuguesa, linha 84","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 107"
EF02LP18,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-da-vida-publica,ef-comp-lp-prat-escrita-compartilhada-e-autonoma,,ef-comp-lp-oc-escrita-compartilhada,"Planejar e produzir cartazes e folhetos para divulgar eventos da escola ou da comunidade, utilizando linguagem persuasiva e elementos textuais e visuais (tamanho da letra, leiaute, imagens) adequados ao gênero, considerando a situação comunicativa e o tema/assunto do texto.",vigente,"aba Língua Portuguesa, linha 85","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 109"
EF02LP19,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-da-vida-publica,ef-comp-lp-prat-oralidade,,ef-comp-lp-oc-producao-de-texto-oral,"Planejar e produzir, em colaboração com os colegas e com a ajuda do professor, notícias curtas para público infantil, para compor jornal falado que possa ser repassado oralmente ou em meio digital, em áudio ou vídeo, dentre outros gêneros do campo jornalístico, considerando a situação comunicativa e o tema/assunto do texto.",vigente,"aba Língua Portuguesa, linha 86","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 109"
EF02LP20,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-das-praticas-de-estudo-e-pesquisa,ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,,ef-comp-lp-oc-imagens-analiticas-em-textos,"Reconhecer a função de textos utilizados para apresentar informações coletadas em atividades de pesquisa (enquetes, pequenas entrevistas, registros de experimentações).",vigente,"aba Língua Portuguesa, linha 87","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 111"
EF02LP21,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-das-praticas-de-estudo-e-pesquisa,ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,,ef-comp-lp-oc-pesquisa,"Explorar, com a mediação do professor, textos informativos de diferentes ambientes digitais de pesquisa, conhecendo suas possibilidades.",vigente,"aba Língua Portuguesa, linha 88","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 111"
EF02LP22,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-das-praticas-de-estudo-e-pesquisa,ef-comp-lp-prat-escrita-compartilhada-e-autonoma,,ef-comp-lp-oc-producao-de-textos,"Planejar e produzir, em colaboração com os colegas e com a ajuda do professor, pequenos relatos de experimentos, entrevistas, verbetes de enciclopédia infantil, dentre outros gêneros do campo investigativo, digitais ou impressos, considerando a situação comunicativa e o tema/assunto/finalidade do texto.",vigente,"aba Língua Portuguesa, linha 89","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 111"
EF02LP23,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-das-praticas-de-estudo-e-pesquisa,ef-comp-lp-prat-escrita-compartilhada-e-autonoma,,ef-comp-lp-oc-escrita-autonoma,"Planejar e produzir, com certa autonomia, pequenos registros de observação de resultados de pesquisa, coerentes com um tema investigado.",vigente,"aba Língua Portuguesa, linha 90","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 111"
EF02LP24,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-das-praticas-de-estudo-e-pesquisa,ef-comp-lp-prat-oralidade,,ef-comp-lp-oc-planejamento-de-texto-oral-exposicao-oral,"Planejar e produzir, em colaboração com os colegas e com a ajuda do professor, relatos de experimentos, registros de observação, entrevistas, dentre outros gêneros do campo investigativo, que possam ser repassados oralmente por meio de ferramentas digitais, em áudio ou vídeo, considerando a situação comunicativa e o tema/assunto/ finalidade do texto.",vigente,"aba Língua Portuguesa, linha 91","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 111"
EF02LP25,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-das-praticas-de-estudo-e-pesquisa,ef-comp-lp-prat-analise-linguistica-semiotica-alfabetizacao,,ef-comp-lp-oc-forma-de-composicao-dos-textos-adequacao-do-texto-as-normas-de-escrita,"Identificar e reproduzir, em relatos de experimentos, entrevistas, verbetes de enciclopédia infantil, digitais ou impressos, a formatação e diagramação específica de cada um desses gêneros, inclusive em suas versões orais.",vigente,"aba Língua Portuguesa, linha 92","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 113"
EF02LP26,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-artistico-literario,ef-comp-lp-prat-leitura-escuta-compartilhada-e-autonoma,,ef-comp-lp-oc-formacao-do-leitor-literario,"Ler e compreender, com certa autonomia, textos literários, de gêneros variados, desenvolvendo o gosto pela leitura.",vigente,"aba Língua Portuguesa, linha 93","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 113"
EF02LP27,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-artistico-literario,ef-comp-lp-prat-escrita-compartilhada-e-autonoma,,ef-comp-lp-oc-escrita-autonoma-e-compartilhada,Reescrever textos narrativos literários lidos pelo professor.,vigente,"aba Língua Portuguesa, linha 94","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 113"
EF02LP28,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-artistico-literario,ef-comp-lp-prat-analise-linguistica-semiotica-alfabetizacao,,ef-comp-lp-oc-formas-de-composicao-de-narrativas,"Reconhecer o conflito gerador de uma narrativa ficcional e sua resolução, além de palavras, expressões e frases que caracterizam personagens e ambientes.",vigente,"aba Língua Portuguesa, linha 95","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 113"
EF02LP29,ef-comp-lp,2,campo_pratica,,ef-comp-lp-catu-campo-artistico-literario,ef-comp-lp-prat-analise-linguistica-semiotica-alfabetizacao,,ef-comp-lp-oc-formas-de-composicao-de-textos-poeticos-visuais,"Observar, em poemas visuais, o formato do texto na página, as ilustrações e outros efeitos visuais.",vigente,"aba Língua Portuguesa, linha 96","Base-Nacional-Comum-Curricular-BNCC.pdf, página PDF 113"
